Pays;Adresse;Ville;Région;Gare - code uic;Gare;Type de point de vente;CodePostal;CB;Espèces;Chèque
FRANCE;GARE SNCF - 12670  SAINT-CHRISTOPHE-VALLON ROUTE DE LA GARE;SAINT-CHRISTOPHE-VALLON;OCCITANIE;87613257;ST CHRISTOPHE;Poste de vente guichet;12330;Oui;Oui;Oui
FRANCE;BRETENOUX BIARS GARE;BIARS-SUR-CÈRE;OCCITANIE;87594762;BRETENOUX BIARS;Poste de vente guichet;46130;Oui;Oui;Oui
FRANCE;PLACE STALINGRAD;ALBI;OCCITANIE;87615005;ALBI VILLE;Automates TER;81000;Oui;Oui;Non
FRANCE;GARE CARBONNE - 31390  CARBONNE BOULEVARD DE LA GARE.;CARBONNE;OCCITANIE;87611061;CARBONNE;Automates TER;31390;Oui;Oui;Non
FRANCE;GARE VILLEFRANCHE DE LAURAGAIS - 31290  VILLEFRANC AVENUE DU GÉNÉRAL SARRAIL;VILLEFRANCHE-DE-LAURAGAIS;OCCITANIE;87615013;VILLEFRANCHE DE LAURAGAIS;Automates TER;31290;Oui;Oui;Non
FRANCE;GARE DE BAGNERES DE LUCHO - 31110  BAGNERES DE LUC AVENUE DE TOULOUSE;BAGNÈRES-DE-LUCHON;OCCITANIE;87611236;LUCHON;Poste de vente guichet;31110;Oui;Oui;Oui
FRANCE;CASTELNAUDARY GARE AVENUE DE LA GARE;CASTELNAUDARY;OCCITANIE;87615039;CASTELNAUDARY;Poste de vente guichet;11400;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE;MONTAUBAN;OCCITANIE;87611244;MONTAUBAN VILLE BOURBON;Automates TER;82000;Oui;Oui;Non
FRANCE;GARE SNCF - 11150  BRAM 11 AVENUE DE LA GARE;BRAM;OCCITANIE;87615054;BRAM;Poste de vente guichet;11150;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE;MONTAUBAN;OCCITANIE;87611244;MONTAUBAN VILLE BOURBON;Automates TGV-Intercités;82000;Oui;Non;Non
FRANCE;1, AV. DU MARÉCHAL JOFFRE 1 BD MARÉCHAL JOFFRE;CARCASSONNE;OCCITANIE;87615286;CARCASSONNE;Automates TER;11000;Oui;Oui;Non
FRANCE;D820;VERNET;OCCITANIE;87611350;VERNET D'ARIEGE;Automates TER;9700;Oui;Non;Non
FRANCE;GARE DE LISLE SUR TARN - 81310  LISLE-SUR-TARN;LISLE-SUR-TARN;OCCITANIE;87615310;LISLE SUR TARN;Automates TER;81310;Oui;Oui;Non
FRANCE;CINTEGABELLE GARE;CINTEGABELLE;OCCITANIE;87611376;CINTEGABELLE;Automates TER;31550;Oui;Non;Non
FRANCE;GRAGNAGUE GARE;GRAGNAGUE;OCCITANIE;87615377;GRAGNAGUE;Automates TER;31380;Oui;Non;Non
FRANCE;AVENUE DES ÉTATS-UNIS;TOULOUSE;OCCITANIE;87611434;LACOURTENSOURT;Automates TER;31200;Oui;Non;Non
FRANCE;CASTRES (TARN) GARE 108 AVENUE ALBERT 1ER;CASTRES;OCCITANIE;87615468;CASTRES;Poste de vente guichet;81100;Oui;Oui;Oui
FRANCE;TARASCON SUR ARIEGE GARE RUE DE LA GARE;TARASCON-SUR-ARIÈGE;OCCITANIE;87611590;TARASCON SUR ARIEGE;Poste de vente guichet;9400;Oui;Oui;Oui
FRANCE;AVIGNONET (HAUTE GARONNE) GARE;AVIGNONET-LAURAGAIS;OCCITANIE;87616011;AVIGNONET;Automates TER;31290;Oui;Non;Non
FRANCE;GARE SNCF - 31630  CASTELNAU D ESTRETEFONDS CHEMIN DE LA GARE;CASTELNAU-D'ESTRÉTEFONDS;OCCITANIE;87611665;CASTELNAU D'ESTRETEFONDS;Automates TER;31620;Oui;Non;Non
FRANCE;25 AVENUE MARECHAL JOFFRE;TARBES;OCCITANIE;87671008;TARBES;Automates TER;65000;Oui;Non;Non
FRANCE;AUCH GARE AVENUE PIERRE MENDÉS FRANCE;AUCH;OCCITANIE;87611749;AUCH;Automates TER;32000;Oui;Oui;Non
FRANCE;33, AVENUE DE LA GARE 33 AVENUE DE LA GARE;LOURDES;OCCITANIE;87671339;LOURDES;Automates TER;65100;Oui;Oui;Non
FRANCE;GARE DE GIMONT CAHUZAC - 32200  GIMONT AVENUE DE LA GARE;GIMONT;OCCITANIE;87611772;GIMONT CAHUZAC;Poste de vente guichet;32200;Oui;Oui;Oui
FRANCE;33, AVENUE DE LA GARE 33 AVENUE DE LA GARE;LOURDES;OCCITANIE;87671339;LOURDES;Poste de vente guichet;65100;Oui;Oui;Oui
FRANCE;BRAX LEGUEVIN GARE ROUTE D'AUCH;BRAX;OCCITANIE;87611822;BRAX LEGUEVIN;Automates TER;31490;Oui;Oui;Non
FRANCE;20, PLACE CAMBON 78 PLACE CAMBON;SÈTE;OCCITANIE;87773200;SETE;Automates TER;34200;Oui;Oui;Non
FRANCE;VALENCE D AGEN GARE COURS DE VERDUN;VALENCE;OCCITANIE;87611863;VALENCE D'AGEN;Automates TER;82400;Oui;Oui;Non
FRANCE;LUNEL GARE RUE DE VERDUN;LUNEL;OCCITANIE;87773408;LUNEL;Automates TER;34400;Oui;Non;Non
FRANCE;PLACE DE LA GARE - 82100  CASTELSARRASIN;CASTELSARRASIN;OCCITANIE;87611897;CASTELSARRASIN;Automates TER;82100;Oui;Oui;Non
FRANCE;1, BOULEVARD SERGENT TRIAIRE;NÎMES;OCCITANIE;87775007;NIMES (CENTRE);Automates TER;30000;Oui;Non;Non
FRANCE;LABEGE INNOPOLE HALTE;LABÈGE;OCCITANIE;87612002;LABEGE INNOPOLE;Automates TER;31670;Oui;Oui;Non
FRANCE;GARE SNCF - 30310  VERGEZE 6 CHEMIN DE VAUJANOL;VERGÈZE;OCCITANIE;87775114;VERGEZE CODOGNAN;Automates TER;30310;Oui;Non;Non
FRANCE;PLACE DE LA GARE;FIGEAC;OCCITANIE;87613091;FIGEAC;Automates TER;46100;Oui;Non;Non
FRANCE;PLACE DE LA GARE - 48250  LA BASTIDE PUYLAURENT QUARTIER DE LA GARE;BASTIDE-PUYLAURENT;OCCITANIE;87775171;LA BASTIDE ST LAURENT L BAINS;Automates TER;48250;Oui;Oui;Non
FRANCE;GOURDON GARE AVENUE DE LA GARE;GOURDON;OCCITANIE;87613141;GOURDON;Poste de vente guichet;46300;Oui;Oui;Oui
FRANCE;3,RUE ANTOINE DE NIQUET - 11210  PORT LA NOUVELLE;PORT-LA-NOUVELLE;OCCITANIE;87781062;PORT LA NOUVELLE;Poste de vente guichet;11210;Oui;Oui;Oui
FRANCE;GARE SNCF - 12110  VIVIEZ AVENUE DE LA GARE;VIVIEZ;OCCITANIE;87613661;VIVIEZ DECAZEVILLE;Poste de vente guichet;12110;Oui;Oui;Oui
FRANCE;BD FRÉDÉRIC MISTRAL 1 BOULEVARD FRÉDÉRIC MISTRAL;NARBONNE;OCCITANIE;87781104;NARBONNE;Automates TER;11100;Oui;Non;Non
FRANCE;GARE VILLEFRANCHE DE LAURAGAIS - 31290  VILLEFRANC AVENUE DU GÉNÉRAL SARRAIL;VILLEFRANCHE-DE-LAURAGAIS;OCCITANIE;87615013;VILLEFRANCHE DE LAURAGAIS;Poste de vente guichet;31290;Oui;Oui;Oui
FRANCE;BD FRÉDÉRIC MISTRAL 1 BOULEVARD FRÉDÉRIC MISTRAL;NARBONNE;OCCITANIE;87781104;NARBONNE;Poste de vente guichet;11100;Oui;Oui;Oui
FRANCE;AVENUE DE LA GARE - 11300  LIMOUX;LIMOUX;OCCITANIE;87615161;LIMOUX;Poste de vente guichet;11300;Oui;Oui;Oui
FRANCE;RUE DE LA DIGUE;AGDE;OCCITANIE;87781278;AGDE;Poste de vente guichet;34300;Oui;Oui;Oui
FRANCE;GARE PL DE LA RESISTANCE - 81000  ALBI PLACE DE LA RÉSISTANCE;ALBI;OCCITANIE;87615195;ALBI MADELEINE;Automates TER;81000;Oui;Oui;Non
FRANCE;GARE SNCF - 12100  MILLAU PLACE FRANCIS LABORDE;MILLAU;OCCITANIE;87783001;MILLAU;Automates TER;12100;Oui;Oui;Non
FRANCE;1, AV. DU MARÉCHAL JOFFRE 1 BD MARÉCHAL JOFFRE;CARCASSONNE;OCCITANIE;87615286;CARCASSONNE;Automates TGV-Intercités;11000;Oui;Non;Non
FRANCE;GARE SNCF - 48200  SAINT-CHELY-D APCHER PLACE DE LA GARE;SAINT-CHÉLY-D'APCHER;OCCITANIE;87783241;ST CHELY D'APCHER;Poste de vente guichet;48200;Oui;Oui;Oui
FRANCE;RABASTENS GARE AVENUE DE LA GARE;COUFOULEUX;OCCITANIE;87615328;RABASTENS COUFFOULEUX;Poste de vente guichet;81800;Oui;Oui;Oui
FRANCE;PLACE SALVADOR DALI;PERPIGNAN;OCCITANIE;87784009;PERPIGNAN;Automates TER;66000;Oui;Non;Non
FRANCE;GARE DE MONTASTRUC - 31380  MONTASTRUC-LA-CONSEILL AVENUE DU CHEMIN DE RONDE;MONTASTRUC-LA-CONSEILLÈRE;OCCITANIE;87615369;MONTASTRUC LA CONSEILLERE;Automates TER;31380;Oui;Oui;Non
FRANCE;PLACE SALVADOR DALI;PERPIGNAN;OCCITANIE;87784009;PERPIGNAN;Automates TGV-Intercités;66000;Oui;Non;Non
FRANCE;MAZAMET P GARE;MAZAMET;OCCITANIE;87615542;MAZAMET;Poste de vente guichet;81200;Oui;Oui;Oui
FRANCE;GARE SNCF - 66650  BANYULS SUR MER;BANYULS-SUR-MER;OCCITANIE;87784298;BANYULS SUR MER;Poste de vente guichet;66650;Oui;Oui;Oui
FRANCE;8 RUE HOCHE;CARMAUX;OCCITANIE;87615625;CARMAUX;Automates TER;81400;Oui;Oui;Non
FRANCE;RUE DANTON - 66130  ILLE-SUR-TET;ILLE-SUR-TÊT;OCCITANIE;87784561;ILLE SUR TET;Automates TER;66130;Oui;Oui;Non
FRANCE;8 RUE HOCHE;CARMAUX;OCCITANIE;87615625;CARMAUX;Poste de vente guichet;81400;Oui;Oui;Oui
FRANCE;VILLEFRANCHE VERNET LES BAINS GARE;VILLEFRANCHE-DE-CONFLENT;OCCITANIE;87784686;VILLEFRANCHE VERNET LES BAINS;Automates TER;66820;Oui;Non;Non
FRANCE;VILLENOUVELLE (HAUTE GARONNE) GARE;VILLENOUVELLE;OCCITANIE;87618215;VILLENOUVELLE;Automates TER;31290;Oui;Non;Non
FRANCE;VILLEFRANCHE VERNET LES BAINS GARE;VILLEFRANCHE-DE-CONFLENT;OCCITANIE;87784686;VILLEFRANCHE VERNET LES BAINS;Poste de vente guichet;66820;Oui;Oui;Oui
FRANCE;LANNEMEZAN GARE 270 AVENUE DE LA GARE;LANNEMEZAN;OCCITANIE;87671123;LANNEMEZAN;Poste de vente guichet;65300;Oui;Oui;Oui
FRANCE;9 AV DE CARNOT;NANTES CEDEX 01;PAYS DE LA LOIRE;87025171;RCAD-FID;Poste de vente guichet;44041;Oui;Oui;Oui
FRANCE;GARE CAPVERN - 65130  CAPVERN LES BAINS;CAPVERN;OCCITANIE;87671156;CAPVERN;Automates TER;65130;Oui;Non;Non
FRANCE;PLACE DU 8 MAI;MANS;PAYS DE LA LOIRE;87396002;LE MANS;Libre-Service Assisté;72000;Oui;Non;Non
FRANCE;1521 RUE DE LA FONTAINE DE BANQUIERE;MONTPELLIER;OCCITANIE;87688887;MONTPELLIER SUD DE FRANCE;Poste de vente guichet;34000;Oui;Oui;Oui
FRANCE;14, RUE DE LA GARE  LA GARE MARCÉ;BEILLÉ;PAYS DE LA LOIRE;87396309;CONNERRE BEILLE;Automates TER;72160;Oui;Oui;Non
FRANCE;CHEMIN DE JONQUIERES CONNELLE NORD;MANDUEL;OCCITANIE;87703975;NIMES PONT DU GARD;Automates TGV-Intercités;30129;Oui;Non;Non
FRANCE;PLACE DE LA GARE  2 RUE VOLTAIRE;FERTÉ-BERNARD;PAYS DE LA LOIRE;87396325;LA FERTE BERNARD;Automates TER;72400;Oui;Oui;Non
FRANCE;CHEMIN DE JONQUIERES CONNELLE NORD;MANDUEL;OCCITANIE;87703975;NIMES PONT DU GARD;Poste de vente guichet;30129;Oui;Oui;Oui
FRANCE;BOULEVARD DE LA GARE;SABLÉ-SUR-SARTHE;PAYS DE LA LOIRE;87396408;SABLE SUR SARTHE;Automates TGV-Intercités;72300;Oui;Non;Non
FRANCE;LUNEL GARE RUE DE VERDUN;LUNEL;OCCITANIE;87773408;LUNEL;Automates TER;34400;Oui;Oui;Non
FRANCE;27 BD STALINGRAD;NANTES;PAYS DE LA LOIRE;87416289;GARE NANTES SUD;Poste de vente guichet;44041;Oui;Oui;Oui
FRANCE;ROUTE DE LA GARE;BAILLARGUES;OCCITANIE;87773457;BAILLARGUES;Automates TER;34670;Oui;Non;Non
FRANCE;13 PLACE DE LA GARE;LAVAL;PAYS DE LA LOIRE;87478404;LAVAL;Automates TER;53000;Oui;Oui;Non
FRANCE;VILLENEUVE LES MAGUELONNE GARE ROUTE DE LA GARE;VILLENEUVE-LÈS-MAGUELONE;OCCITANIE;87773515;VILLENEUVE LES MAGUELONNE;Automates TER;34750;Oui;Non;Non
FRANCE;27 BOULEVARD DE STALINGRAD - BP 34112 - 44041 NANT;NANTES;PAYS DE LA LOIRE;87481002;NANTES;Poste de vente guichet;44000;Oui;Oui;Oui
FRANCE;GARE SNCF - 30310  VERGEZE 6 CHEMIN DE VAUJANOL;VERGÈZE;OCCITANIE;87775114;VERGEZE CODOGNAN;Poste de vente guichet;30310;Oui;Oui;Oui
FRANCE;OUDON GARE;OUDON;PAYS DE LA LOIRE;87481184;OUDON;Automates TER;44521;Oui;Non;Non
FRANCE;GARE SNCF - 30450  GENOLHAC AVENUE DE LA GARE;GÉNOLHAC;OCCITANIE;87775213;GENOLHAC;Poste de vente guichet;30450;Oui;Oui;Oui
FRANCE;AVENUE LIBERATION  44003  ANCENIS RUE DE LA LIBÉRATION;ANCENIS;PAYS DE LA LOIRE;87481192;ANCENIS;Automates TGV-Intercités;44150;Oui;Non;Non
FRANCE;AVENUE  DE LA GARE;FONS;OCCITANIE;87775379;FONS ST MAMERT;Automates TER;30730;Oui;Non;Non
FRANCE;ALLÉE LOUIS ARMAND  44018  BOUAYE;BOUAYE;PAYS DE LA LOIRE;87481200;BOUAYE;Automates TER;44830;Oui;Oui;Non
FRANCE;GARE SNCF - 30220  AIGUES-MORTES;AIGUES-MORTES;OCCITANIE;87775858;AIGUES MORTES;Poste de vente guichet;30220;Oui;Oui;Oui
FRANCE;BD. DE LA GARE  85047  CHALLANS BOULEVARD DE LA GARE;CHALLANS;PAYS DE LA LOIRE;87481390;CHALLANS;Automates TER;85300;Oui;Oui;Non
FRANCE;GARE SNCF - 30240  LE GRAU DU ROI;GRAU-DU-ROI;OCCITANIE;87775866;LE GRAU DU ROI;Automates TER;30240;Oui;Non;Non
FRANCE;GORGES GARE;GORGES;PAYS DE LA LOIRE;87481432;GORGES;Automates TER;44190;Oui;Non;Non
FRANCE;RUE DE LA DIGUE;AGDE;OCCITANIE;87781278;AGDE;Automates TGV-Intercités;34300;Oui;Non;Non
FRANCE;RUE DE LA MARE ROUGE  44043  CLISSON RUE FERDINAND ALBERT;CLISSON;PAYS DE LA LOIRE;87481440;CLISSON;Poste de vente guichet;44190;Oui;Oui;Oui
FRANCE;GARE SNCF - 48100  MARVEJOLS;MARVEJOLS;OCCITANIE;87783282;MARVEJOLS;Poste de vente guichet;48100;Oui;Oui;Oui
FRANCE;AVENUE DE LA GARE;ABBARETZ;PAYS DE LA LOIRE;87481614;ABBARETZ.;Automates TER;44170;Oui;Non;Non
FRANCE;GARE SNCF - 12150  SEVERAC LE CHATEAU GARE SNCF;SÉVÉRAC D'AVEYRON;OCCITANIE;87783365;SEVERAC-LE-CHATEAU;Poste de vente guichet;12150;Oui;Oui;Oui
FRANCE;ROUTE DE LA GARE - 44220  COUERON;COUËRON;PAYS DE LA LOIRE;87481804;COUERON;Automates TER;44220;Oui;Oui;Non
FRANCE;3,AVENUE DE LA GARE - 48000  MENDE PLACE DE LA GARE;MENDE;OCCITANIE;87783605;MENDE;Poste de vente guichet;48000;Oui;Oui;Oui
FRANCE;BOULEVARD BRANLY 1 PLACE DE LA GARE;SAVENAY;PAYS DE LA LOIRE;87481838;SAVENAY;Poste de vente guichet;44260;Oui;Oui;Oui
FRANCE;PLACE SALVADOR DALI;PERPIGNAN;OCCITANIE;87784009;PERPIGNAN;Poste de vente guichet;66000;Oui;Oui;Oui
FRANCE;PLACE DU 77E RI  49099  CHOLET 2 BOULEVARD DU GÉNÉRAL FAIDHERBE;CHOLET;PAYS DE LA LOIRE;87484303;CHOLET;Poste de vente guichet;49300;Oui;Oui;Oui
FRANCE;GARE SNCF - 66600  RIVESALTES AVENUE DE LA GARE;RIVESALTES;OCCITANIE;87784173;RIVESALTES;Poste de vente guichet;66600;Oui;Oui;Oui
FRANCE;INGRANDES SUR LOIRE GARE;INGRANDES-LE FRESNE SUR LOIRE;PAYS DE LA LOIRE;87484360;INGRANDES SUR LOIRE;Automates TER;49123;Oui;Non;Non
FRANCE;ARGELES SUR MER GARE AVENUE DE LA GARE;ARGELÈS-SUR-MER;OCCITANIE;87784231;ARGELES SUR MER;Automates TER;66700;Oui;Oui;Non
FRANCE;"67 BD. L. BLANC
PLACE D'ESTIENNE D'ORVES";ROCHE-SUR-YON;PAYS DE LA LOIRE;87486019;LA ROCHE SUR YON;Automates TGV-Intercités;85000;Oui;Non;Non
FRANCE;GARE SNCF - 66190  COLLIOURE;COLLIOURE;OCCITANIE;87784256;COLLIOURE;Poste de vente guichet;66190;Oui;Oui;Oui
FRANCE;"67 BD. L. BLANC
PLACE D'ESTIENNE D'ORVES";ROCHE-SUR-YON;PAYS DE LA LOIRE;87486019;LA ROCHE SUR YON;Poste de vente guichet;85000;Oui;Oui;Oui
FRANCE;GARE SNCF - 66650  BANYULS SUR MER;BANYULS-SUR-MER;OCCITANIE;87784298;BANYULS SUR MER;Automates TER;66650;Oui;Oui;Non
FRANCE;16 AVENUE DAVID D'ANGERS;SAUMUR;PAYS DE LA LOIRE;87487603;SAUMUR;Automates TGV-Intercités;49400;Oui;Non;Non
FRANCE;AV DE LA GARE;CERET;OCCITANIE;87784363;BTQ SNCF CERET;Poste de vente guichet;66400;Oui;Oui;Oui
FRANCE;AVENUE DU MANOIR;CHAPELLE-SUR-ERDRE;PAYS DE LA LOIRE;87590364;LA CHAPELLE-AULNAY.;Automates TER;44240;Oui;Non;Non
FRANCE;GARE SNCF - 66210  MONT LOUIS;CABANASSE;OCCITANIE;87784793;MONT LOUIS LA CABANASSE;Poste de vente guichet;66210;Oui;Oui;Oui
FRANCE;PLACE PIERRE SEMARD;SAINT-NAZAIRE;PAYS DE LA LOIRE;87722082;NOMADE NANTES OCEAN;Poste de vente guichet;44600;Oui;Oui;Oui
FRANCE;CERBERE GARE AVENUE PIERRE SÉMARD;CERBÈRE;OCCITANIE;87785006;CERBERE;Poste de vente guichet;66290;Oui;Oui;Oui
FRANCE;ROUTE DU CONFLUENT RIVE DE DURANCE;AVIGNON;PROVENCE-ALPES-COTE d'AZUR;87318964;AVIGNON TGV;Automates TER;84000;Oui;Non;Non
FRANCE;PLACE DU 08 MAI 1945;LE MANS;PAYS DE LA LOIRE;87147710;LIGNE DIRECTE LE MANS;Poste de vente guichet;72000;Oui;Oui;Oui
FRANCE;AVENUE MARCEL JOURNET ALLÉE DES ÉCOLES;MOUANS-SARTOUX;PROVENCE-ALPES-COTE d'AZUR;87401323;MOUANS-SARTOUX;Automates TER;6370;Oui;Oui;Non
FRANCE;2,4  ALLÉE BRANCAS 44000 NANTES;NANTES;PAYS DE LA LOIRE;87218065;NANTES BRANCAS;Automates TER;44000;Oui;Non;Non
FRANCE;ALL THIERS;NICE;PROVENCE-ALPES-COTE d'AZUR;87440669;BILLETTIQUE NICE;Poste de vente guichet;6000;Oui;Oui;Oui
FRANCE;PLACE DU 8 MAI;MANS;PAYS DE LA LOIRE;87396002;LE MANS;Automates TER;72000;Oui;Oui;Non
FRANCE;"MARSEILLE MARITIME ARENC GARE
RUE DE CHANTERAC";MARSEILLE;PROVENCE-ALPES-COTE d'AZUR;87580340;ARENC-EUROMEDITERRANEE;Automates TER;13002;Oui;Non;Non
FRANCE;"PLACE DE LA GARE
PLACE DU GÉNÉRAL DE GAULLE";SUZE-SUR-SARTHE;PAYS DE LA LOIRE;87396366;LA SUZE;Automates TER;72346;Oui;Oui;Non
FRANCE;NICE ST ROCH GARE;NICE;PROVENCE-ALPES-COTE d'AZUR;87590299;NICE PONT MICHEL;Automates TER;6000;Oui;Oui;Non
FRANCE;GARE SNCF - 72220  ECOMMOY LA GARE;ÉCOMMOY;PAYS DE LA LOIRE;87396564;ECOMMOY;Automates TER;72220;Oui;Non;Non
FRANCE;BD DE LA BARASSE;MARSEILLE;PROVENCE-ALPES-COTE d'AZUR;87635581;LA BARASSE;Automates TER;13011;Oui;Non;Non
FRANCE;RUE DU VAL DE LOIR  RUE DU VAL DE LOIR;MONTVAL-SUR-LOIR;PAYS DE LA LOIRE;87396606;CHATEAU DU LOIR;Automates TER;72500;Oui;Oui;Non
FRANCE;SQ SQUARE NARVIK;MARSEILLE;PROVENCE-ALPES-COTE d'AZUR;87700849;ESCALE MARSEILLE;Poste de vente guichet;13001;Oui;Oui;Oui
FRANCE;RUE DU VAL DE LOIR  RUE DU VAL DE LOIR;MONTVAL-SUR-LOIR;PAYS DE LA LOIRE;87396606;CHATEAU DU LOIR;Poste de vente guichet;72500;Oui;Oui;Oui
FRANCE;SQUARE NARVIK SQUARE NARVIK;MARSEILLE;PROVENCE-ALPES-COTE d'AZUR;87751008;MARSEILLE ST CHARLES;Automates TER;13001;Oui;Oui;Non
FRANCE;13 PLACE DE LA GARE;LAVAL;PAYS DE LA LOIRE;87478404;LAVAL;Poste de vente guichet;53000;Oui;Oui;Oui
FRANCE;PLACE FREDERIC MISTRAL  04112  MANOSQUE;MANOSQUE;PROVENCE-ALPES-COTE d'AZUR;87751321;MANOSQUE GREOUX LES BAINS;Automates TER;4100;Oui;Non;Non
FRANCE;SAINT PIERRE LA COUR GARE;SAINT-PIERRE-LA-COUR;PAYS DE LA LOIRE;87478768;ST PIERRE LA COUR;Automates TER;53410;Oui;Non;Non
FRANCE;PLACE FREDERIC MISTRAL  04112  MANOSQUE;MANOSQUE;PROVENCE-ALPES-COTE d'AZUR;87751321;MANOSQUE GREOUX LES BAINS;Poste de vente guichet;4100;Oui;Oui;Oui
FRANCE;RUE DE LA GARE;SAINTE-PAZANNE;PAYS DE LA LOIRE;87481226;STE PAZANNE;Automates TER;44680;Oui;Oui;Non
FRANCE;GARE SNCF DE ST MARCEL - 13011  MARSEILLE;MARSEILLE;PROVENCE-ALPES-COTE d'AZUR;87751701;ST MARCEL;Automates TER;13011;Oui;Oui;Non
FRANCE;RUE DE LA MARE ROUGE  44043  CLISSON RUE FERDINAND ALBERT;CLISSON;PAYS DE LA LOIRE;87481440;CLISSON;Automates TER;44190;Oui;Oui;Non
FRANCE;SQUARE MARCEL SOULAT  13005  AUBAGNE RUE DU DOCTEUR BARTHÉLÉMY;AUBAGNE;PROVENCE-ALPES-COTE d'AZUR;87751750;AUBAGNE;Automates TER;13400;Oui;Oui;Non
FRANCE;PLACE PIERRE SÉMARD;SAINT-NAZAIRE;PAYS DE LA LOIRE;87481705;ST NAZAIRE;Automates TGV-Intercités;44600;Oui;Non;Non
FRANCE;PLACE PIERRE BELEY AVENUE FALABRÉGUES;MIRAMAS;PROVENCE-ALPES-COTE d'AZUR;87753004;MIRAMAS;Automates TER;13140;Oui;Oui;Non
FRANCE;BOULEVARD BRANLY 1 PLACE DE LA GARE;SAVENAY;PAYS DE LA LOIRE;87481838;SAVENAY;Automates TER;44260;Oui;Oui;Non
FRANCE;AVENUE DE VERDUN;ROGNAC;PROVENCE-ALPES-COTE d'AZUR;87753251;ROGNAC;Automates TER;13340;Oui;Oui;Non
FRANCE;"RUE DENIS PAPIN
1 ESPLANADE DE LA GARE";ANGERS;PAYS DE LA LOIRE;87484006;ANGERS ST LAUD;Automates TGV-Intercités;49000;Oui;Non;Non
FRANCE;GARE SNCF - 13500  MARTIGUES;MARTIGUES;PROVENCE-ALPES-COTE d'AZUR;87753509;MARTIGUES;Automates TER;13117;Oui;Oui;Non
FRANCE;"RUE GODEFFROY
RUE DE LA GARE";CHEMILLÉ-EN-ANJOU;PAYS DE LA LOIRE;87484246;CHEMILLE;Automates TER;49120;Oui;Oui;Non
FRANCE;RUE PAULIN TALABOT GARE SNCF D'ARLESAVENUE PAULIN TALABOT;ARLES;PROVENCE-ALPES-COTE d'AZUR;87753657;ARLES;Automates TGV-Intercités;13104;Oui;Non;Non
FRANCE;PLACE DU 77E RI  49099  CHOLET 2 BOULEVARD DU GÉNÉRAL FAIDHERBE;CHOLET;PAYS DE LA LOIRE;87484303;CHOLET;Automates TER;49300;Oui;Oui;Non
FRANCE;RUE PAULIN TALABOT GARE SNCF D'ARLESAVENUE PAULIN TALABOT;ARLES;PROVENCE-ALPES-COTE d'AZUR;87753657;ARLES;Poste de vente guichet;13104;Oui;Oui;Oui
FRANCE;2 RUE DE GRASLA  85108  HERBERGEMENT(L );HERBERGEMENT;PAYS DE LA LOIRE;87486126;L'HERBERGEMENT LES BROUZILS;Automates TER;85260;Oui;Non;Non
FRANCE;PLACE PIERRE SEMARD  13103  SALON-DE-PROVENCE AVENUE ÉMILE ZOLA;SALON-DE-PROVENCE;PROVENCE-ALPES-COTE d'AZUR;87753764;SALON;Automates TGV-Intercités;13300;Oui;Non;Non
FRANCE;LUCON GARE AVENUE EMILE BEAUSSIRE;LUÇON;PAYS DE LA LOIRE;87486258;LUCON;Poste de vente guichet;85400;Oui;Oui;Oui
FRANCE;GARE SNCF - 83500  LA SEYNE CHEMIN DE LA PETITE GARENNE;SEYNE-SUR-MER;PROVENCE-ALPES-COTE d'AZUR;87755264;LA SEYNE SIX FOURS;Automates TER;83500;Oui;Oui;Non
FRANCE;CHATEAUBRIANT GARE;CHÂTEAUBRIANT;PAYS DE LA LOIRE;87590372;CHATEAUBRIANT TT;Automates TER;44110;Oui;Non;Non
FRANCE;GARE SNCF - 83210  SOLLIES-PONT;SOLLIÈS-PONT;PROVENCE-ALPES-COTE d'AZUR;87755330;SOLLIES PONT;Automates TER;83210;Oui;Oui;Non
FRANCE;RUE DES MALEMBARDIERES;TRELAZE;PAYS DE LA LOIRE;87701532;TRELAZE;Automates TER;49800;Oui;Non;Non
FRANCE;GARE SNCF - 83210  SOLLIES-PONT;SOLLIÈS-PONT;PROVENCE-ALPES-COTE d'AZUR;87755330;SOLLIES PONT;Poste de vente guichet;83210;Oui;Oui;Oui
FRANCE;ROUTE DEPARTEMENTALE 9;AIX-EN-PROVENCE;PROVENCE-ALPES-COTE d'AZUR;87319012;AIX EN PROVENCE TGV;Automates TGV-Intercités;13080;Oui;Non;Non
FRANCE;GARE SNCF - 83660  CARNOULES;CARNOULES;PROVENCE-ALPES-COTE d'AZUR;87755371;CARNOULES;Automates TER;83660;Oui;Non;Non
FRANCE;AVENUE MARCEL JOURNET ALLÉE DES ÉCOLES;MOUANS-SARTOUX;PROVENCE-ALPES-COTE d'AZUR;87401323;MOUANS-SARTOUX;Poste de vente guichet;6370;Oui;Oui;Oui
FRANCE;AVENUE DE LA GARE AVENUE DE LA GARE;ARCS;PROVENCE-ALPES-COTE d'AZUR;87755447;LES ARCS DRAGUIGNAN;Automates TER;83460;Oui;Oui;Non
FRANCE;PL DROITS DE L'HOMME;DRAGUIGNAN;PROVENCE-ALPES-COTE d'AZUR;87428201;BLS DRAGUIGNAN;Automates TGV-Intercités;83300;Oui;Non;Non
